dataset,backend,snapshot,architecture_id,entanglement,reps,twoq_count,logical_depth,probability_mae,probability_mae_seed_sd,probability_rmse,delta_logloss,delta_brier,delta_auc,delta_bacc,rotations,N2Q,Depth,E2Q,OLD,CARE,oneq,readout,relax,dephase
digits_01,ibm_fez,4,A015,right_ladder,4,8,13,0.01660381426053295,0.006191405224743088,0.018346752122097697,-0.09242945956695468,-0.002362966050768587,-0.0003255208333333333,0.0,ry,8.0,13.0,0.019423622427515313,0.10542937890501802,0.09820445099453157,0.02723749136635887,0.013271268755777393,0.014449855820972924,0.023822212623907067
digits_01,ibm_fez,4,A018,full_chain,3,9,13,0.016375988999642533,0.0014257034191873213,0.019205160140575103,-0.007462933035945733,-0.00073089218063536,0.0009765625,0.005208333333333333,rx+rz,9.0,13.0,0.044494956950090085,0.1382228763257561,0.13020915819703793,0.021789993093087098,0.013271268755777393,0.016027436257436342,0.03462550314064703
digits_01,ibm_fez,4,A020,outer_pairs,1,2,4,0.0096550316582918,0.0008898779602403941,0.011385118766245974,-0.008839857099625833,-0.0010382337389667484,0.0,-0.010416666666666666,rx+rz,2.0,4.0,0.012289586780232951,0.05903325812076787,0.05614201079602589,0.010894996546543549,0.013271268755777393,0.005782494649483959,0.013903664063988042
digits_01,ibm_fez,4,A022,outer_pairs,3,6,10,0.01801674748113136,0.00011840964430862991,0.02086966636006768,-0.0018179308762648616,0.0008634690258753722,0.0003255208333333333,0.005208333333333333,rx+rz,6.0,10.0,0.03686876034069885,0.12644619774525076,0.11946489322941037,0.021789993093087098,0.013271268755777393,0.01396260903168078,0.03357226200816625
digits_01,ibm_fez,4,A025,left_ladder,2,4,9,0.013970787799065696,0.0003411972932134208,0.01645402760141469,-0.017041770463531874,-0.0018802731217547146,0.0003255208333333333,0.0,rx+rz,4.0,9.0,0.025035624492563222,0.09250170984760206,0.08768579957573513,0.01634249481981532,0.013271268755777393,0.009631820543733858,0.023404590963845333
digits_01,ibm_fez,4,A037,outer_pairs,2,4,7,0.014355664910439691,0.00199648720231017,0.016965703732600364,-0.020888364108603324,-0.002535525709800396,-0.0003255208333333333,0.005208333333333333,ry+rz,4.0,7.0,0.024579173560465902,0.0927397279330093,0.08780345201271812,0.01634249481981532,0.013271268755777393,0.009872551840582368,0.023737963036077146
digits_01,ibm_fez,4,A040,left_ladder,1,2,5,0.01623812084801717,0.0051564786898793125,0.017472233838682707,0.006606555597889234,0.0010167569707347293,0.0,0.0,ry+rz,2.0,5.0,0.012517812246281611,0.05891424907806425,0.05608318457753439,0.010894996546543549,0.013271268755777393,0.005662129001059703,0.013736978027872136
digits_01,ibm_fez,4,A042,left_ladder,3,6,13,0.024956328923169683,0.005747519195300781,0.02755533115744439,0.006411636022349158,0.0024500859513895113,0.001953125,0.0,ry+rz,6.0,13.0,0.037553436738844835,0.12608917061713987,0.11928841457393587,0.021789993093087098,0.013271268755777393,0.013601512086408014,0.033072203899818534
digits_01,ibm_fez,4,A045,right_ladder,2,4,9,0.014214928303743992,0.002066846194208394,0.015385013004335035,0.01162858616773868,0.0017737513033916862,0.0013020833333333333,0.0,ry+rz,4.0,9.0,0.009711811213757656,0.06537808360677222,0.06134251028693261,0.01634249481981532,0.013271268755777393,0.008071146639679236,0.013945788857903004
digits_01,ibm_fez,4,A047,right_ladder,4,8,17,0.01734129432729353,0.005137345999292616,0.018814412181041257,0.006375894715065444,0.001259469381122533,0.0003255208333333333,0.0,ry+rz,8.0,17.0,0.019423622427515313,0.10542937890501802,0.09820445099453157,0.02723749136635887,0.013271268755777393,0.014449855820972924,0.023822212623907067
digits_01,ibm_fez,4,A058,left_ladder,3,6,16,0.020707816472826143,0.004233643905111739,0.02413482327917152,-0.0009267645548688049,0.0004789135272308398,0.0009765625,-0.005208333333333333,rx+ry+rz,6.0,16.0,0.037553436738844835,0.16225572927538698,0.15291631704460465,0.03813248791290241,0.013271268755777393,0.018678824461564658,0.04528029917551535
digits_01,ibm_fez,4,A059,left_ladder,4,8,21,0.03072992583180283,0.019392441567378876,0.03445166996078787,0.010968054602760818,0.001341134004824114,0.0006510416666666666,0.0,rx+ry+rz,8.0,21.0,0.050071248985126444,0.20789870959767381,0.19572823286636165,0.04902748445944597,0.013271268755777393,0.024340953462624368,0.05901727720338749
digits_01,ibm_fez,4,A063,right_ladder,4,8,21,0.014675711597226478,0.0017773977077133048,0.017504234340598373,-0.02124880784444801,-0.0036582049556935503,-0.0009765625,-0.005208333333333333,rx+ry+rz,8.0,21.0,0.019423622427515313,0.1536514571160142,0.14304165428875662,0.04902748445944597,0.013271268755777393,0.021219605654515118,0.04009967299150283
digits_01,ibm_fez,7,A000,full_chain,1,3,4,0.010885332333399647,0.0018946453292819324,0.012600929796685902,-0.021347780476593765,-0.0013037915303225993,0.0,0.0,ry,3.0,4.0,0.010424082802984125,0.046949288447743986,0.04381762857882457,0.008922607674903,0.014013751155930846,0.006263319737838831,0.004193867207167764
digits_01,ibm_fez,7,A003,full_chain,4,12,13,0.025831600988347445,0.004716750043784615,0.02816368237047166,0.019792221478757754,0.0029085924124630075,0.0003255208333333333,0.0,ry,12.0,13.0,0.041696331211936506,0.1217801881285672,0.11168807349778953,0.0223065191872575,0.014013751155930846,0.02018422926155536,0.013487242681109311
digits_01,ibm_fez,7,A013,right_ladder,2,4,7,0.011468573992133912,0.0028947333946155985,0.012835025234575768,-0.008264539474298097,-0.0002546154122651384,0.0,0.0,ry,4.0,7.0,0.008054935797451136,0.05180842929157379,0.04807067283768225,0.013383911512354503,0.014013751155930846,0.00747551290778307,0.0051425614641627026
digits_01,ibm_fez,7,A015,right_ladder,4,8,13,0.014172420499573039,0.00440306071607735,0.01580165318560017,-0.09172954380331698,-0.0023327490781718855,0.0,0.0,ry,8.0,13.0,0.01610987159490227,0.08161120336234468,0.07494719873619493,0.0223065191872575,0.014013751155930846,0.013328009252299485,0.009189047545804824
digits_01,ibm_fez,7,A018,full_chain,3,9,13,0.01403724208258999,0.0011787467810179335,0.016495922759395446,-0.007054391789560688,-0.0008266405586041248,0.0,0.005208333333333333,rx+rz,9.0,13.0,0.03127224840895238,0.09683655490162613,0.08906459185813455,0.017845215349806,0.014013751155930846,0.015543926086983184,0.010389450856462128
digits_01,ibm_fez,7,A020,outer_pairs,1,2,4,0.008947622304747575,0.0008228320224617894,0.010555171989831559,-0.008296498612111272,-0.0009761663768354892,0.0,-0.010416666666666666,rx+rz,2.0,4.0,0.008105396978790017,0.043104639919977476,0.04033198662439694,0.008922607674903,0.014013751155930846,0.00554530659116108,0.003744924223611992
digits_01,ibm_fez,7,A022,outer_pairs,3,6,10,0.015059921094700906,0.00012628144544863998,0.017515273410025078,-0.0027434139963129676,0.0002905041269103588,0.0003255208333333333,0.005208333333333333,rx+rz,6.0,10.0,0.024316190936370052,0.0853026093183266,0.07860766599485164,0.017845215349806,0.014013751155930846,0.013389886646949931,0.009042621905794811
digits_01,ibm_fez,7,A025,left_ladder,2,4,9,0.012301225321833314,0.00029954665087596975,0.014511302670981614,-0.01544331781047048,-0.0017137192597631672,0.0,0.0,rx+rz,4.0,9.0,0.017430601456905333,0.06576325278919135,0.06089665979529963,0.013383911512354503,0.014013751155930846,0.00973318598778341,0.006335209682325538
digits_01,ibm_fez,7,A037,outer_pairs,2,4,7,0.012633479750916962,0.0017265594946205324,0.014941810743035244,-0.018772883741160762,-0.0021855886117495837,-0.0003255208333333333,0.005208333333333333,ry+rz,4.0,7.0,0.016210793957580034,0.06420362461915202,0.05946982630962428,0.013383911512354503,0.014013751155930846,0.009467596619055503,0.006393773064703401
digits_01,ibm_fez,7,A040,left_ladder,1,2,5,0.014464440237565069,0.004220882367802707,0.01561758722127229,0.005332890148673858,0.0007837840708700498,0.0,0.0,ry+rz,2.0,5.0,0.008715300728452667,0.04388445400499713,0.04104540336723461,0.008922607674903,0.014013751155930846,0.005678101275525034,0.0037156425324230595
digits_01,ibm_fez,7,A042,left_ladder,3,6,13,0.020562799011194302,0.004788794170121679,0.02280207961361221,0.00343382454577996,0.0015288379227096222,0.0,-0.005208333333333333,ry+rz,6.0,13.0,0.026145902185358002,0.08764205157338555,0.08074791622336466,0.017845215349806,0.014013751155930846,0.013788270700041788,0.008954776832228015
digits_01,ibm_fez,7,A045,right_ladder,2,4,9,0.013169945663609281,0.0017750684024235117,0.014339942034985157,0.010140012620649869,0.001357239269261452,0.0,0.0,ry+rz,4.0,9.0,0.008054935797451136,0.05180842929157379,0.04807067283768225,0.013383911512354503,0.014013751155930846,0.00747551290778307,0.0051425614641627026
digits_01,ibm_fez,7,A047,right_ladder,4,8,17,0.01528458452878312,0.0038911604968665265,0.016725703196678907,0.004228091304707406,0.0007072834778888865,0.0,0.0,ry+rz,8.0,17.0,0.01610987159490227,0.08161120336234468,0.07494719873619493,0.0223065191872575,0.014013751155930846,0.013328009252299485,0.009189047545804824
digits_01,ibm_fez,7,A058,left_ladder,3,6,16,0.017204936211353085,0.0032813990434330115,0.0201575708381706,-0.0019975913508043877,-5.2991655953108875e-05,0.0,-0.005208333333333333,rx+ry+rz,6.0,16.0,0.026145902185358002,0.11161776376800175,0.10228910357308088,0.031229126862160502,0.014013751155930846,0.01865732038984176,0.012243002979789764
digits_01,ibm_fez,7,A059,left_ladder,4,8,21,0.023671742209952454,0.01208659272526767,0.026770038887805547,0.006066305765297588,0.00030748386024107244,0.0003255208333333333,0.0,rx+ry+rz,8.0,21.0,0.03486120291381067,0.14148846661706804,0.12932075578438465,0.040151734537063506,0.014013751155930846,0.0243354216653668,0.015958645512212825
digits_01,ibm_fez,7,A063,right_ladder,4,8,21,0.013628262044889943,0.001550941692334874,0.016182630300460982,-0.01836517928695436,-0.0028339844437330897,0.0,-0.005208333333333333,rx+ry+rz,8.0,21.0,0.01610987159490227,0.11357881962183294,0.10366878186914989,0.040151734537063506,0.014013751155930846,0.019820075505366117,0.013573349075887156
digits_01,ibm_kingston,0,A000,full_chain,1,3,4,0.0070062012233290324,0.0012549127617285396,0.00809392785556416,-0.015981045397328326,-0.0008591050575907552,0.0,0.0,ry,3.0,4.0,0.0057621587316368916,0.03510238373173163,0.032277953347787554,0.005581899753922511,0.01178795575204224,0.005648860767888137,0.003497078342297775
digits_01,ibm_kingston,0,A003,full_chain,4,12,13,0.012796824436409164,0.0023949930505841334,0.01385387694261886,0.009599796381077478,0.0012686956170714938,0.0003255208333333333,0.0,ry,12.0,13.0,0.023048634926547566,0.08661807206370575,0.07774821729328668,0.01395474938480628,0.01178795575204224,0.01773970954083813,0.011217167689052475
digits_01,ibm_kingston,0,A013,right_ladder,2,4,7,0.007827281840284158,0.0020224533655926104,0.008732315028910769,-0.0066605500959487085,-0.00020256189303545039,0.0,0.0,ry,4.0,7.0,0.00800149614661967,0.04618284025315693,0.04202492298021433,0.008372849630883767,0.01178795575204224,0.008315834545885194,0.005546786904783462
digits_01,ibm_kingston,0,A015,right_ladder,4,8,13,0.00874113929213201,0.0027676071507510805,0.009733818261573286,-0.08150554995161775,-0.0015024344886033676,0.0,0.0,ry,8.0,13.0,0.01600299229323934,0.07443519288524028,0.06692864726114081,0.01395474938480628,0.01178795575204224,0.015013091248198914,0.010169858582854047
digits_01,ibm_kingston,0,A018,full_chain,3,9,13,0.007263952942400683,0.0006381498689700746,0.008518628694501986,-0.004210690426732204,-0.00045937767868965235,0.0,0.005208333333333333,rx+rz,9.0,13.0,0.017286476194910673,0.06944617595304771,0.06259146264478697,0.011163799507845022,0.01178795575204224,0.013709426616521468,0.008643804573467575
digits_01,ibm_kingston,0,A020,outer_pairs,1,2,4,0.005739074843974061,0.0005358602568386471,0.006757989787853774,-0.005716184278497183,-0.0006346070055522993,0.0,0.0,rx+rz,2.0,4.0,0.0041717951105434735,0.031805870467222865,0.029327423144254045,0.005581899753922511,0.01178795575204224,0.004956894645937637,0.0028288778818081825
digits_01,ibm_kingston,0,A022,outer_pairs,3,6,10,0.007856966384685332,4.1743310321517753e-05,0.009099022731356604,-0.0019885941348730487,9.029586520065136e-05,0.0003255208333333333,0.0,rx+rz,6.0,10.0,0.01251538533163042,0.05955663615952142,0.05373987203418643,0.011163799507845022,0.01178795575204224,0.011633528250669965,0.006639203191998795
digits_01,ibm_kingston,0,A025,left_ladder,2,4,9,0.006983023207962538,0.00017185071868658735,0.008212814045839553,-0.00977886198080206,-0.0010072826648124533,0.0,0.0,rx+rz,4.0,9.0,0.006703548558840948,0.04290001747738653,0.039098530016919014,0.008372849630883767,0.01178795575204224,0.0076029749209350315,0.004631201154217028
digits_01,ibm_kingston,0,A037,outer_pairs,2,4,7,0.007171934947151457,0.001003836435358121,0.008440038210737777,-0.01208315951605963,-0.0012600696870051775,0.0,0.0,ry+rz,4.0,7.0,0.008343590221086947,0.04568125331337215,0.04153364758922025,0.008372849630883767,0.01178795575204224,0.008295211448303802,0.0047340405369034905
digits_01,ibm_kingston,0,A040,left_ladder,1,2,5,0.009356222799716743,0.0027613740152816813,0.010074097095674106,0.0031463034682323496,0.0004565913612474444,0.0,0.0,ry+rz,2.0,5.0,0.003351774279420474,0.030415252549230054,0.028109864358103427,0.005581899753922511,0.01178795575204224,0.004610776382253251,0.0027774581904649515
digits_01,ibm_kingston,0,A042,left_ladder,3,6,13,0.010830654704229246,0.0025376665813639245,0.011949331253144393,0.00016596958211430776,0.0006794151239290341,0.0,0.0,ry+rz,6.0,13.0,0.01005532283826142,0.055384782405542995,0.050087195675734594,0.011163799507845022,0.01178795575204224,0.01059517345961681,0.0064849441179691035
digits_01,ibm_kingston,0,A045,right_ladder,2,4,9,0.009018377312319699,0.0012308204404862934,0.00977398032235161,0.006864844419804959,0.0008832462815495957,0.0,0.0,ry+rz,4.0,9.0,0.00800149614661967,0.04618284025315693,0.04202492298021433,0.008372849630883767,0.01178795575204224,0.008315834545885194,0.005546786904783462
digits_01,ibm_kingston,0,A047,right_ladder,4,8,17,0.009495554126349785,0.0024685724545638692,0.010342784120263362,0.002174272276435315,0.0003727016322787648,0.0,0.0,ry+rz,8.0,17.0,0.01600299229323934,0.07443519288524028,0.06692864726114081,0.01395474938480628,0.01178795575204224,0.015013091248198914,0.010169858582854047
digits_01,ibm_kingston,0,A058,left_ladder,3,6,16,0.008418337502739764,0.001692500927957031,0.009817049542562782,-0.0014134813652334304,-7.364974413609504e-05,0.0,0.0,rx+ry+rz,6.0,16.0,0.01005532283826142,0.07381237801263701,0.0660869245174714,0.01953664913872879,0.01178795575204224,0.01545090699033123,0.009256089798107731
digits_01,ibm_kingston,0,A059,left_ladder,4,8,21,0.010991798896060964,0.005892833441878644,0.01239643344734447,0.002592474716056651,5.048868875818605e-05,0.0003255208333333333,0.0,rx+ry+rz,8.0,21.0,0.013407097117681894,0.09243967480982483,0.0824088331235326,0.025118548892651298,0.01178795575204224,0.020061683372584484,0.012033547988572684
digits_01,ibm_kingston,0,A063,right_ladder,4,8,21,0.007349356342218943,0.0008645119518787686,0.008700392988831204,-0.011011106708286459,-0.0015638431284944188,0.0,-0.005208333333333333,rx+ry+rz,8.0,21.0,0.01600299229323934,0.09900532036136564,0.08826161905012322,0.025118548892651298,0.01178795575204224,0.02148740262248481,0.013864719489705551
digits_01,ibm_kingston,2,A000,full_chain,1,3,4,0.003686153343150358,0.0006564511371371665,0.004260166918867192,-0.009852124771585627,-0.000470381207452894,0.0,0.0,ry,3.0,4.0,0.004169659793354989,0.02226203734974371,0.02048039932465268,0.004417554966388909,0.005999405812157707,0.0035632760501820688,0.002330502702569005
digits_01,ibm_kingston,2,A003,full_chain,4,12,13,0.007176785799369551,0.0013333152781521249,0.007769379753725023,0.005349478781804372,0.0006763652426699912,0.0003255208333333333,0.0,ry,12.0,13.0,0.016678639173419954,0.05801762433219797,0.05243325731964151,0.011043887415972273,0.005999405812157707,0.011168734025112929,0.007542590892978644
digits_01,ibm_kingston,2,A013,right_ladder,2,4,7,0.00397215214193378,0.0010181145965037393,0.004435148281294063,-0.004102106301839094,-0.00012633526442435336,0.0,0.0,ry,4.0,7.0,0.005655239562527027,0.030000457588792308,0.027371019969086554,0.006626332449583364,0.005999405812157707,0.005258875239411513,0.0038311669054069434
digits_01,ibm_kingston,2,A015,right_ladder,4,8,13,0.004417103356297167,0.0013763591695067226,0.004922443606114018,-0.06687508085061418,-0.0007887186394532527,0.0,0.0,ry,8.0,13.0,0.011310479125054054,0.04965740682199232,0.0449125932785167,0.011043887415972273,0.005999405812157707,0.009489627086951242,0.007069193838381427
digits_01,ibm_kingston,2,A018,full_chain,3,9,13,0.004001421848297704,0.0003474207046505876,0.004693009507847674,-0.002475399216571028,-0.00026967211070623903,0.0,0.0,rx+rz,9.0,13.0,0.012508979380064967,0.04609909533804655,0.04178230465464523,0.008835109932777818,0.005999405812157707,0.008633581366802642,0.005805228162842098
digits_01,ibm_kingston,2,A020,outer_pairs,1,2,4,0.0030217783292820406,0.0002818635357738146,0.0035597072742517624,-0.003191530477182347,-0.0003468994756105348,0.0,0.0,rx+rz,2.0,4.0,0.002911683406701519,0.019868077182233542,0.018293763238429874,0.004417554966388909,0.005999405812157707,0.003148627887607335,0.0018164911655744061
digits_01,ibm_kingston,2,A022,outer_pairs,3,6,10,0.004321779653444986,2.4820927787663478e-05,0.0050079335142912814,-0.0012566110505330592,2.633444035061531e-05,0.0,0.0,rx+rz,6.0,10.0,0.008735050220104556,0.038917214835516044,0.035222396395976824,0.008835109932777818,0.005999405812157707,0.00738963687907844,0.004263193551858301
digits_01,ibm_kingston,2,A025,left_ladder,2,4,9,0.003769153210425522,9.259529356151002e-05,0.00443468121727672,-0.005621526775319056,-0.0005621357482411456,0.0,0.0,rx+rz,4.0,9.0,0.005200032797489892,0.027999742532584637,0.025623132547661808,0.006626332449583364,0.005999405812157707,0.004753219969845659,0.0030441415185851846
digits_01,ibm_kingston,2,A037,outer_pairs,2,4,7,0.0038697722654088725,0.0005405125004846777,0.004557777852377441,-0.00708067831726165,-0.0006986262986679223,0.0,0.0,ry+rz,4.0,7.0,0.005823366813403038,0.02939264600887479,0.026758079817203347,0.006626332449583364,0.005999405812157707,0.005269132383342888,0.003039842358716354
